incident_id,case_number,incident_datetime,incident_type,incident_description,address_1,City,state,Latitude,Longitude,created_date,updated_date,location,hour_of_day,day_of_week,parent_incident_type
"902,889,818",19-0240759,2019 Jan 19 02:15:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,200 Block ALLEN ST,BUFFALO,NY,42.89970296,-78.87922116,2019 Jan 25 12:21:06 AM,2019 Sep 23 11:33:49 PM,POINT (-78.87922115779335 42.89970295578065),2,Saturday,Assault
"902,885,748",19-0240709,2019 Jan 19 02:40:00 PM,UUV,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,300 Block HEMPSTEAD AV,BUFFALO,NY,42.93098879,-78.80368137,2019 Jan 24 11:29:38 PM,2019 Sep 23 11:33:49 PM,POINT (-78.8036813739267 42.930988791622056),14,Saturday,Theft of Vehicle
"906,159,063",19-0370487,2018 Feb 06 12:00:00 PM,SEXUAL ABUSE,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block DONOVAN DR,BUFFALO,NY,42.91258189,-78.82847726,2019 Feb 06 06:30:42 PM,2019 Feb 14 04:16:36 AM,POINT (-78.82847726395775 42.91258188813696),12,Tuesday,Other Sexual Offense
"902,889,819",19-0240731,2019 Jan 21 10:30:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,600 Block PLYMOUTH AV,BUFFALO,NY,42.91258037,-78.89660365,2019 Jan 25 12:21:06 AM,2019 Feb 01 04:33:13 AM,POINT (-78.89660365215872 42.91258036840155),10,Monday,Theft
"902,900,082",19-0240823,2019 Jan 23 02:30:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,600 Block LINDEN AV,BUFFALO,NY,42.9449243,-78.86744859,2019 Jan 25 03:46:30 AM,2019 Sep 23 11:33:35 PM,POINT (-78.86744858847426 42.94492430059366),14,Wednesday,Theft
"902,642,235",19-0240053,2019 Jan 24 02:05:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,100 Block GRANT ST,BUFFALO,NY,42.91877129,-78.89025103,2019 Jan 24 11:04:27 AM,2019 Sep 23 11:34:22 PM,POINT (-78.89025102525758 42.918771287325114),2,Thursday,Theft
"902,926,522",19-0240096,2019 Jan 24 04:00:00 AM,ROBBERY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1200 Block BAILEY AV,BUFFALO,NY,42.88934421,-78.81383217,2019 Jan 25 10:59:15 AM,2019 Sep 23 11:36:16 PM,POINT (-78.81383216524836 42.889344207372936),4,Thursday,Robbery
"902,895,027",19-0240006,2019 Jan 24 12:10:00 AM,ROBBERY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block STEVENS AV,BUFFALO,NY,42.91697809,-78.82565744,2019 Jan 25 01:52:33 AM,2019 Sep 23 11:33:48 PM,POINT (-78.82565744284585 42.91697808901437),0,Thursday,Robbery
"902,642,234",19-0240007,2019 Jan 24 12:14:09 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block WEBER AV,BUFFALO,NY,42.92168836,-78.80301353,2019 Jan 24 11:04:27 AM,2019 Sep 23 11:33:38 PM,POINT (-78.80301353237988 42.92168836206926),0,Thursday,Theft
"902,631,493",19-0240031,2019 Jan 24 12:54:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,HIGHLAND AV & NORWOOD AV,BUFFALO,NY,42.91410523,-78.88040996,2019 Jan 24 08:02:19 AM,2019 Sep 23 11:33:38 PM,POINT (-78.88040996235682 42.91410522745137),0,Thursday,Theft
"902,642,232",19-0240032,2019 Jan 24 12:55:12 AM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,100 Block VAN RENSSELAER ST,BUFFALO,NY,42.87365095,-78.85085598,2019 Jan 24 11:04:27 AM,2019 Sep 23 11:36:21 PM,POINT (-78.8508559844877 42.87365095268668),0,Thursday,Assault
"902,715,067",19-0240333,2019 Jan 24 10:24:32 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1300 Block JEFFERSON AV,BUFFALO,NY,42.91087868,-78.85374191,2019 Jan 24 05:49:53 PM,2019 Sep 23 11:33:48 PM,POINT (-78.85374191452723 42.91087867560226),10,Thursday,Theft
"902,743,402",19-0240401,2019 Jan 24 11:57:00 AM,BURGLARY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block SCHUTRUM ST,BUFFALO,NY,42.89756799,-78.8177068,2019 Jan 24 06:51:40 PM,2019 Sep 23 11:33:49 PM,POINT (-78.81770680306711 42.897567992289375),11,Thursday,Breaking & Entering
"902,895,026",19-0240747,2019 Jan 24 06:31:06 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1200 Block JEFFERSON AV,BUFFALO,NY,42.90972626,-78.85373688,2019 Jan 25 01:52:33 AM,2019 Sep 23 11:34:23 PM,POINT (-78.85373687683659 42.90972625996216),18,Thursday,Theft
"923,370,743",19-1700141,2019 Jun 18 06:21:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,400 Block DARTMOUTH AV,BUFFALO,NY,42.94321563,-78.80921514,2019 Jun 19 12:46:32 PM,2019 Jun 19 12:47:36 PM,POINT (-78.80921513618593 42.943215634935456),6,Tuesday,Theft
"940,885,507",19-2510123,2019 Sep 08 02:49:22 AM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,SWEET AV & REAR,BUFFALO,NY,42.89188134,-78.83388087,2019 Sep 08 10:47:19 AM,2019 Sep 08 12:26:02 PM,POINT (-78.83388087089683 42.891881339798736),2,Sunday,Assault
"863,434,576",18-1930294,2001 Jul 11 12:00:00 AM,BURGLARY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,700 Block RICHMOND AV,BUFFALO,NY,42.92510772,-78.88057484,2018 Jul 12 05:34:14 PM,2019 Sep 23 11:33:03 PM,POINT (-78.88057483599955 42.92510771880041),0,Wednesday,Breaking & Entering
"863,314,340",18-1920581,2018 Jul 03 04:00:00 PM,BURGLARY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,100 Block FOLGER ST,BUFFALO,NY,42.8501342,-78.82696223,2018 Jul 12 12:39:09 AM,2019 Sep 23 11:34:05 PM,POINT (-78.82696223341559 42.85013419905462),16,Tuesday,Breaking & Entering
"863,261,642",18-1911042,2018 Jul 09 11:07:00 PM,ROBBERY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,800 Block TONAWANDA ST,BUFFALO,NY,42.95124782,-78.90419556,2018 Jul 11 10:27:57 AM,2019 Sep 23 11:33:03 PM,POINT (-78.90419555947611 42.951247821530266),23,Monday,Robbery
"863,305,649",18-1920567,2018 Jul 10 09:00:00 PM,BURGLARY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,300 Block HOYT ST,BUFFALO,NY,42.92476496,-78.88572568,2018 Jul 11 09:18:14 PM,2019 Sep 23 11:34:46 PM,POINT (-78.8857256778967 42.924764964693615),21,Tuesday,Breaking & Entering
"863,295,488",18-1920332,2018 Jul 10 10:00:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,800 Block MCKINLEY PW,BUFFALO,NY,42.85385005,-78.82145731,2018 Jul 11 05:45:33 PM,2019 Sep 23 11:34:11 PM,POINT (-78.82145730506369 42.85385004982103),22,Tuesday,Theft
"866,063,658",18-2150631,2018 Aug 03 04:08:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1000 Block BROADWAY,BUFFALO,NY,42.89426571,-78.83515935,2018 Aug 03 09:33:39 PM,2019 Sep 23 11:33:52 PM,POINT (-78.83515935149383 42.89426571359462),16,Friday,Theft
"866,127,384",18-2160477,2018 Aug 03 04:30:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1600 Block GENESEE ST,BUFFALO,NY,42.89753763,-78.87831511,2018 Aug 04 05:40:03 PM,2019 Sep 23 11:33:46 PM,POINT (-78.8783151138213 42.89753762846557),16,Friday,Theft
"898,003,154",18-3610285,2018 Dec 25 02:00:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block BUFFUM ST,BUFFALO,NY,42.85405023,-78.803706,2018 Dec 27 11:53:23 PM,2019 Sep 23 11:34:11 PM,POINT (-78.80370600142123 42.854050225555326),14,Tuesday,Theft
"897,998,094",18-3610534,2018 Dec 27 04:36:38 PM,BURGLARY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block BECK ST,BUFFALO,NY,42.89612775,-78.83688363,2018 Dec 27 10:46:18 PM,2019 Sep 23 11:34:19 PM,POINT (-78.83688363015848 42.89612774806233),16,Thursday,Breaking & Entering
"878,550,983",18-2630935,2018 Sep 20 04:30:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1100 Block ELLICOTT ST,BUFFALO,NY,42.90799909,-78.86451676,2018 Sep 21 02:31:04 AM,2018 Sep 21 02:31:41 AM,POINT (-78.86451676298684 42.90799908785243),4,Thursday,Theft
"840,815,905",18-0890579,2018 Mar 30 04:58:00 PM,THEFT OF SERVICES,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block FOUNTAIN PA,BUFFALO,NY,42.97783974,-78.82428943,2018 Mar 30 10:46:34 PM,2019 Sep 23 11:30:53 PM,POINT (-78.82428942638418 42.97783974126463),16,Friday,Theft
"840,815,907",18-0890601,2018 Mar 30 05:05:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,300 Block 14TH ST,BUFFALO,NY,42.91528592,-78.89049505,2018 Mar 30 10:46:34 PM,2019 Sep 23 11:30:32 PM,POINT (-78.89049504646475 42.915285916421986),17,Friday,Theft
"863,314,345",18-1920659,2018 May 22 12:00:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block BLOOMFIELD AV,BUFFALO,NY,42.84556376,-78.82131361,2018 Jul 12 12:39:14 AM,2019 Sep 23 11:34:06 PM,POINT (-78.82131360913124 42.845563756357066),0,Tuesday,Theft
"861,738,716",18-1830327,2018 Jun 25 10:50:00 AM,BURGLARY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,2100 Block GENESEE ST,BUFFALO,NY,42.91685746,-78.80389234,2018 Jul 02 05:23:01 PM,2019 Sep 23 11:34:07 PM,POINT (-78.80389234233563 42.91685745837864),10,Monday,Breaking & Entering
"861,560,689",18-1810713,2018 Jun 25 12:00:00 PM,BURGLARY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,100 Block DEWITT ST,BUFFALO,NY,42.91968965,-78.89563165,2018 Jun 30 09:37:52 PM,2019 Sep 23 11:33:49 PM,POINT (-78.89563165272821 42.919689651349366),12,Monday,Breaking & Entering
"861,578,776",18-1811182,2018 Jun 25 05:00:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,FRANKLIN ST & ALLEN ST,BUFFALO,NY,42.90073798,-78.87146305,2018 Jul 01 04:42:39 AM,2019 Sep 23 11:33:51 PM,POINT (-78.87146305131164 42.9007379792624),17,Monday,Theft
"863,319,470",18-1920805,2018 Jun 25 07:00:00 PM,BURGLARY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,100 Block DONOVAN DR,BUFFALO,NY,42.91269443,-78.82717117,2018 Jul 12 02:57:53 AM,2019 Sep 23 11:34:52 PM,POINT (-78.82717117373687 42.912694432437995),19,Monday,Breaking & Entering
